,id,park,plain_dates,Year,Month,Day,WY,wy_month,WY_weeknum,genus_species,genus,species,latitude,longitude,url,image_url,minTemp,maxTemp,day_length,prec_daily,prec_cum_WY,MonSumPrec,WkSumPrec,sum_prec_prior14,sum_prec_prior30,MaxTemp_prior14,MinTemp_prior14,AvgMaxTemp_prior14,AvgMinTemp_prior14,MaxDayLen_prior14,MaxTemp_prior30,MinTemp_prior30,AvgMaxTemp_prior30,AvgMinTemp_prior30,MaxDayLen_prior30,status
4165,108785288,Briones,20220316,2022,3,16,2022,6,23,Lysimachia arvensis,Lysimachia,arvensis,37.95865333,-122.1317445,https://www.inaturalist.org/observations/108785288,https://inaturalist-open-data.s3.amazonaws.com/photos/183228893/medium.jpg,46.94,71.96000000000001,43077.0,0.0,11.25196850393701,0.5551181102362206,0.0118110236220472,0.0826771653543298,0.0944881889763779,73.94,35.06,67.62714285714286,41.84857142857143,43077.0,73.94,30.2,66.008,39.872,43077.0,1
4167,108785638,Briones,20220316,2022,3,16,2022,6,23,Trillium chloropetalum,Trillium,chloropetalum,37.94538833,-122.1278917,https://www.inaturalist.org/observations/108785638,https://inaturalist-open-data.s3.amazonaws.com/photos/183229409/medium.jpg,46.94,71.96000000000001,43077.0,0.0,11.25196850393701,0.5551181102362206,0.0118110236220472,0.0826771653543298,0.0944881889763779,73.94,35.06,67.62714285714286,41.84857142857143,43077.0,73.94,30.2,66.008,39.872,43077.0,1
4169,108786126,Briones,20220316,2022,3,16,2022,6,23,Ranunculus californicus,Ranunculus,californicus,37.93155333,-122.1367862,https://www.inaturalist.org/observations/108786126,https://inaturalist-open-data.s3.amazonaws.com/photos/183230507/medium.jpg,46.94,71.96000000000001,43077.0,0.0,11.25196850393701,0.5551181102362206,0.0118110236220472,0.0826771653543298,0.0944881889763779,73.94,35.06,67.62714285714286,41.84857142857143,43077.0,73.94,30.2,66.008,39.872,43077.0,1
4170,109119655,Briones,20220316,2022,3,16,2022,6,23,Castilleja exserta,Castilleja,exserta,37.93595833,-122.1104138,https://www.inaturalist.org/observations/109119655,https://static.inaturalist.org/photos/183852750/medium.jpg,46.94,71.96000000000001,43077.0,0.0,11.25196850393701,0.5551181102362206,0.0118110236220472,0.0826771653543298,0.0944881889763779,73.94,35.06,67.62714285714286,41.84857142857143,43077.0,73.94,30.2,66.008,39.872,43077.0,1
4171,109237446,Briones,20220321,2022,3,21,2022,6,23,Castilleja exserta,Castilleja,exserta,37.926895,-122.12915,https://www.inaturalist.org/observations/109237446,https://static.inaturalist.org/photos/184074111/medium.jpg,44.06,77.0,43817.0,0.0,11.263779527559056,0.5551181102362206,0.0118110236220472,0.0511811023622038,0.1062992125984252,77.0,37.94,70.36571428571429,43.27571428571429,43817.0,77.0,30.2,66.422,40.742,43817.0,1
4173,110157367,Briones,20220401,2022,4,1,2022,7,25,Eschscholzia californica,Eschscholzia,californica,37.941216,-122.138138,https://www.inaturalist.org/observations/110157367,https://inaturalist-open-data.s3.amazonaws.com/photos/185783701/medium.jpeg,46.94,77.0,45435.0,0.0,11.724409448818898,0.7716535433070867,0.0,0.4724409448818889,0.5551181102362206,84.92,41.0,72.28142857142856,47.51857142857143,45435.0,84.92,35.06,70.09400000000001,44.774,45435.0,1
4174,110157612,Briones,20220401,2022,4,1,2022,7,25,Triteleia laxa,Triteleia,laxa,37.948395,-122.135674,https://www.inaturalist.org/observations/110157612,https://inaturalist-open-data.s3.amazonaws.com/photos/185784247/medium.jpeg,46.94,77.0,45435.0,0.0,11.724409448818898,0.7716535433070867,0.0,0.4724409448818889,0.5551181102362206,84.92,41.0,72.28142857142856,47.51857142857143,45435.0,84.92,35.06,70.09400000000001,44.774,45435.0,1
4176,110194976,Briones,20220401,2022,4,1,2022,7,25,Collinsia heterophylla,Collinsia,heterophylla,37.953256,-122.135155,https://www.inaturalist.org/observations/110194976,https://inaturalist-open-data.s3.amazonaws.com/photos/185851616/medium.jpeg,46.94,77.0,45435.0,0.0,11.724409448818898,0.7716535433070867,0.0,0.4724409448818889,0.5551181102362206,84.92,41.0,72.28142857142856,47.51857142857143,45435.0,84.92,35.06,70.09400000000001,44.774,45435.0,1
4177,110195162,Briones,20220401,2022,4,1,2022,7,25,Vicia villosa,Vicia,villosa,37.953304,-122.135135,https://www.inaturalist.org/observations/110195162,https://inaturalist-open-data.s3.amazonaws.com/photos/185851996/medium.jpeg,46.94,77.0,45435.0,0.0,11.724409448818898,0.7716535433070867,0.0,0.4724409448818889,0.5551181102362206,84.92,41.0,72.28142857142856,47.51857142857143,45435.0,84.92,35.06,70.09400000000001,44.774,45435.0,1
4179,110197689,Briones,20220401,2022,4,1,2022,7,25,Sisyrinchium bellum,Sisyrinchium,bellum,37.942168,-122.137383,https://www.inaturalist.org/observations/110197689,https://inaturalist-open-data.s3.amazonaws.com/photos/185856085/medium.jpeg,46.94,77.0,45435.0,0.0,11.724409448818898,0.7716535433070867,0.0,0.4724409448818889,0.5551181102362206,84.92,41.0,72.28142857142856,47.51857142857143,45435.0,84.92,35.06,70.09400000000001,44.774,45435.0,1
4181,110198278,Briones,20220401,2022,4,1,2022,7,25,Castilleja exserta,Castilleja,exserta,37.951369,-122.136375,https://www.inaturalist.org/observations/110198278,https://inaturalist-open-data.s3.amazonaws.com/photos/185857121/medium.jpeg,46.94,77.0,45435.0,0.0,11.724409448818898,0.7716535433070867,0.0,0.4724409448818889,0.5551181102362206,84.92,41.0,72.28142857142856,47.51857142857143,45435.0,84.92,35.06,70.09400000000001,44.774,45435.0,1
4186,110632898,Briones,20220406,2022,4,6,2022,7,25,Achyrachaena mollis,Achyrachaena,mollis,37.954395,-122.1210555,https://www.inaturalist.org/observations/110632898,https://inaturalist-open-data.s3.amazonaws.com/photos/186661945/medium.jpg,46.04,86.0,46161.0,0.0,11.724409448818898,0.7716535433070867,0.0,0.4606299212598416,0.5118110236220472,86.0,46.04,73.77285714285715,48.16142857142857,46161.0,86.0,37.94,72.69800000000001,46.03999999999999,46161.0,2
4193,113319842,Briones,20220421,2022,4,21,2022,7,27,Achyrachaena mollis,Achyrachaena,mollis,37.91245908,-122.1307509,https://www.inaturalist.org/observations/113319842,https://inaturalist-open-data.s3.amazonaws.com/photos/191478145/medium.jpg,51.98,66.92,48265.0,0.2598425196850394,12.496062992125983,0.7716535433070867,0.7598425196850394,0.7716535433070858,1.2322834645669292,87.98,39.92,69.22142857142858,46.785714285714285,48265.0,87.98,39.92,72.236,47.642,48265.0,1
4195,117014493,Briones,20220514,2022,5,14,2022,8,30,Bellardia trixago,Bellardia,trixago,37.93864197,-122.1577014,https://www.inaturalist.org/observations/117014493,https://static.inaturalist.org/photos/197569892/medium.jpeg,53.96,87.98,51077.0,0.0,12.496062992125983,0.0,0.0,-8.881784197001252e-16,0.7598425196850395,89.06,41.0,73.99142857142859,48.62428571428571,51077.0,89.06,41.0,72.82400000000001,48.212,51077.0,1
4198,117700186,Briones,20220518,2022,5,18,2022,8,31,Chlorogalum pomeridianum,Chlorogalum,pomeridianum,37.94958667,-122.1363667,https://www.inaturalist.org/observations/117700186,https://inaturalist-open-data.s3.amazonaws.com/photos/198806216/medium.jpg,53.06,93.92,51482.0,0.0,12.496062992125983,0.0,0.0,-8.881784197001252e-16,0.5393700787401575,93.92,41.0,75.04571428571428,50.347142857142856,51482.0,93.92,41.0,74.81,49.346,51482.0,1
4200,118120400,Briones,20220521,2022,5,21,2022,8,31,Plantago lanceolata,Plantago,lanceolata,37.926855,-122.149691,https://www.inaturalist.org/observations/118120400,https://inaturalist-open-data.s3.amazonaws.com/photos/199540758/medium.jpeg,51.98,86.0,51764.0,0.0,12.496062992125983,0.0,0.0,-8.881784197001252e-16,0.0,93.92,41.0,77.83571428571429,50.565714285714286,51764.0,93.92,41.0,76.412,49.886,51764.0,1
4202,118120829,Briones,20220521,2022,5,21,2022,8,31,Triteleia laxa,Triteleia,laxa,37.92186,-122.135468,https://www.inaturalist.org/observations/118120829,https://inaturalist-open-data.s3.amazonaws.com/photos/199541488/medium.jpeg,51.98,86.0,51764.0,0.0,12.496062992125983,0.0,0.0,-8.881784197001252e-16,0.0,93.92,41.0,77.83571428571429,50.565714285714286,51764.0,93.92,41.0,76.412,49.886,51764.0,1
4204,118121092,Briones,20220521,2022,5,21,2022,8,31,Achyrachaena mollis,Achyrachaena,mollis,37.92743997,-122.128054,https://www.inaturalist.org/observations/118121092,https://inaturalist-open-data.s3.amazonaws.com/photos/199541945/medium.jpeg,51.98,86.0,51764.0,0.0,12.496062992125983,0.0,0.0,-8.881784197001252e-16,0.0,93.92,41.0,77.83571428571429,50.565714285714286,51764.0,93.92,41.0,76.412,49.886,51764.0,1
4205,118121205,Briones,20220521,2022,5,21,2022,8,31,Clarkia unguiculata,Clarkia,unguiculata,37.92912497,-122.125895,https://www.inaturalist.org/observations/118121205,https://inaturalist-open-data.s3.amazonaws.com/photos/199542173/medium.jpeg,51.98,86.0,51764.0,0.0,12.496062992125983,0.0,0.0,-8.881784197001252e-16,0.0,93.92,41.0,77.83571428571429,50.565714285714286,51764.0,93.92,41.0,76.412,49.886,51764.0,1
4208,118122095,Briones,20220521,2022,5,21,2022,8,31,Eschscholzia californica,Eschscholzia,californica,37.93293297,-122.123802,https://www.inaturalist.org/observations/118122095,https://inaturalist-open-data.s3.amazonaws.com/photos/199543891/medium.jpeg,51.98,86.0,51764.0,0.0,12.496062992125983,0.0,0.0,-8.881784197001252e-16,0.0,93.92,41.0,77.83571428571429,50.565714285714286,51764.0,93.92,41.0,76.412,49.886,51764.0,1
4209,118122411,Briones,20220521,2022,5,21,2022,8,31,Sisyrinchium bellum,Sisyrinchium,bellum,37.935923,-122.120626,https://www.inaturalist.org/observations/118122411,https://inaturalist-open-data.s3.amazonaws.com/photos/199544506/medium.jpeg,51.98,86.0,51764.0,0.0,12.496062992125983,0.0,0.0,-8.881784197001252e-16,0.0,93.92,41.0,77.83571428571429,50.565714285714286,51764.0,93.92,41.0,76.412,49.886,51764.0,1
4214,118122672,Briones,20220521,2022,5,21,2022,8,31,Scrophularia californica,Scrophularia,californica,37.94366097,-122.128712,https://www.inaturalist.org/observations/118122672,https://inaturalist-open-data.s3.amazonaws.com/photos/199545254/medium.jpeg,51.98,86.0,51764.0,0.0,12.496062992125983,0.0,0.0,-8.881784197001252e-16,0.0,93.92,41.0,77.83571428571429,50.565714285714286,51764.0,93.92,41.0,76.412,49.886,51764.0,3
4215,118122963,Briones,20220521,2022,5,21,2022,8,31,Achyrachaena mollis,Achyrachaena,mollis,37.942588,-122.137241,https://www.inaturalist.org/observations/118122963,https://inaturalist-open-data.s3.amazonaws.com/photos/199545753/medium.jpeg,51.98,86.0,51764.0,0.0,12.496062992125983,0.0,0.0,-8.881784197001252e-16,0.0,93.92,41.0,77.83571428571429,50.565714285714286,51764.0,93.92,41.0,76.412,49.886,51764.0,1
4218,118315158,Briones,20220522,2022,5,22,2022,8,31,Clarkia unguiculata,Clarkia,unguiculata,37.93201167,-122.1486972,https://www.inaturalist.org/observations/118315158,https://inaturalist-open-data.s3.amazonaws.com/photos/199886697/medium.jpg,51.98,87.98,51854.0,0.0,12.496062992125983,0.0,0.0,-8.881784197001252e-16,0.0,93.92,41.0,79.62285714285714,50.78428571428572,51854.0,93.92,41.0,77.144,50.054,51854.0,1
4219,118315184,Briones,20220522,2022,5,22,2022,8,31,Clarkia unguiculata,Clarkia,unguiculata,37.93200333,-122.148675,https://www.inaturalist.org/observations/118315184,https://inaturalist-open-data.s3.amazonaws.com/photos/199886761/medium.jpg,51.98,87.98,51854.0,0.0,12.496062992125983,0.0,0.0,-8.881784197001252e-16,0.0,93.92,41.0,79.62285714285714,50.78428571428572,51854.0,93.92,41.0,77.144,50.054,51854.0,1
4220,118315243,Briones,20220522,2022,5,22,2022,8,31,Clarkia unguiculata,Clarkia,unguiculata,37.93228667,-122.1484388,https://www.inaturalist.org/observations/118315243,https://inaturalist-open-data.s3.amazonaws.com/photos/199886889/medium.jpg,51.98,87.98,51854.0,0.0,12.496062992125983,0.0,0.0,-8.881784197001252e-16,0.0,93.92,41.0,79.62285714285714,50.78428571428572,51854.0,93.92,41.0,77.144,50.054,51854.0,1
4221,118315274,Briones,20220522,2022,5,22,2022,8,31,Clarkia unguiculata,Clarkia,unguiculata,37.9324,-122.1482917,https://www.inaturalist.org/observations/118315274,https://inaturalist-open-data.s3.amazonaws.com/photos/199886943/medium.jpg,51.98,87.98,51854.0,0.0,12.496062992125983,0.0,0.0,-8.881784197001252e-16,0.0,93.92,41.0,79.62285714285714,50.78428571428572,51854.0,93.92,41.0,77.144,50.054,51854.0,1
4222,118315314,Briones,20220522,2022,5,22,2022,8,31,Clarkia unguiculata,Clarkia,unguiculata,37.93238333,-122.1482862,https://www.inaturalist.org/observations/118315314,https://inaturalist-open-data.s3.amazonaws.com/photos/199887037/medium.jpg,51.98,87.98,51854.0,0.0,12.496062992125983,0.0,0.0,-8.881784197001252e-16,0.0,93.92,41.0,79.62285714285714,50.78428571428572,51854.0,93.92,41.0,77.144,50.054,51854.0,1
4223,118315343,Briones,20220522,2022,5,22,2022,8,31,Clarkia unguiculata,Clarkia,unguiculata,37.93240833,-122.1482917,https://www.inaturalist.org/observations/118315343,https://inaturalist-open-data.s3.amazonaws.com/photos/199887113/medium.jpg,51.98,87.98,51854.0,0.0,12.496062992125983,0.0,0.0,-8.881784197001252e-16,0.0,93.92,41.0,79.62285714285714,50.78428571428572,51854.0,93.92,41.0,77.144,50.054,51854.0,1
4224,118315385,Briones,20220522,2022,5,22,2022,8,31,Clarkia unguiculata,Clarkia,unguiculata,37.93240833,-122.1482695,https://www.inaturalist.org/observations/118315385,https://inaturalist-open-data.s3.amazonaws.com/photos/199887230/medium.jpg,51.98,87.98,51854.0,0.0,12.496062992125983,0.0,0.0,-8.881784197001252e-16,0.0,93.92,41.0,79.62285714285714,50.78428571428572,51854.0,93.92,41.0,77.144,50.054,51854.0,1
4225,118315417,Briones,20220522,2022,5,22,2022,8,31,Clarkia unguiculata,Clarkia,unguiculata,37.932725,-122.1479722,https://www.inaturalist.org/observations/118315417,https://inaturalist-open-data.s3.amazonaws.com/photos/199887294/medium.jpg,51.98,87.98,51854.0,0.0,12.496062992125983,0.0,0.0,-8.881784197001252e-16,0.0,93.92,41.0,79.62285714285714,50.78428571428572,51854.0,93.92,41.0,77.144,50.054,51854.0,1
4226,118315641,Briones,20220522,2022,5,22,2022,8,31,Clarkia unguiculata,Clarkia,unguiculata,37.93285333,-122.1480333,https://www.inaturalist.org/observations/118315641,https://inaturalist-open-data.s3.amazonaws.com/photos/199887538/medium.jpg,51.98,87.98,51854.0,0.0,12.496062992125983,0.0,0.0,-8.881784197001252e-16,0.0,93.92,41.0,79.62285714285714,50.78428571428572,51854.0,93.92,41.0,77.144,50.054,51854.0,1
4227,118315695,Briones,20220522,2022,5,22,2022,8,31,Clarkia unguiculata,Clarkia,unguiculata,37.93287167,-122.1479862,https://www.inaturalist.org/observations/118315695,https://inaturalist-open-data.s3.amazonaws.com/photos/199887627/medium.jpg,51.98,87.98,51854.0,0.0,12.496062992125983,0.0,0.0,-8.881784197001252e-16,0.0,93.92,41.0,79.62285714285714,50.78428571428572,51854.0,93.92,41.0,77.144,50.054,51854.0,1
4228,118316668,Briones,20220522,2022,5,22,2022,8,31,Bellardia trixago,Bellardia,trixago,37.93766167,-122.1386028,https://www.inaturalist.org/observations/118316668,https://inaturalist-open-data.s3.amazonaws.com/photos/199889670/medium.jpg,51.98,87.98,51854.0,0.0,12.496062992125983,0.0,0.0,-8.881784197001252e-16,0.0,93.92,41.0,79.62285714285714,50.78428571428572,51854.0,93.92,41.0,77.144,50.054,51854.0,1
4234,118317018,Briones,20220522,2022,5,22,2022,8,31,Clarkia rubicunda,Clarkia,rubicunda,37.93903667,-122.1382667,https://www.inaturalist.org/observations/118317018,https://inaturalist-open-data.s3.amazonaws.com/photos/199890223/medium.jpg,51.98,87.98,51854.0,0.0,12.496062992125983,0.0,0.0,-8.881784197001252e-16,0.0,93.92,41.0,79.62285714285714,50.78428571428572,51854.0,93.92,41.0,77.144,50.054,51854.0,1
4235,118317116,Briones,20220522,2022,5,22,2022,8,31,Clarkia rubicunda,Clarkia,rubicunda,37.93903,-122.138275,https://www.inaturalist.org/observations/118317116,https://inaturalist-open-data.s3.amazonaws.com/photos/199890273/medium.jpg,51.98,87.98,51854.0,0.0,12.496062992125983,0.0,0.0,-8.881784197001252e-16,0.0,93.92,41.0,79.62285714285714,50.78428571428572,51854.0,93.92,41.0,77.144,50.054,51854.0,1
4236,118600258,Briones,20220520,2022,5,20,2022,8,31,Triteleia laxa,Triteleia,laxa,37.93738,-122.1405555,https://www.inaturalist.org/observations/118600258,https://static.inaturalist.org/photos/200402035/medium.jpg,51.08,82.94,51672.0,0.0,12.496062992125983,0.0,0.0,-8.881784197001252e-16,0.2598425196850394,93.92,41.0,76.83285714285715,50.642857142857146,51672.0,93.92,41.0,75.77600000000001,49.886,51672.0,1
4237,118600546,Briones,20220520,2022,5,20,2022,8,31,Erodium cicutarium,Erodium,cicutarium,37.93665,-122.1414555,https://www.inaturalist.org/observations/118600546,https://static.inaturalist.org/photos/200402588/medium.jpg,51.08,82.94,51672.0,0.0,12.496062992125983,0.0,0.0,-8.881784197001252e-16,0.2598425196850394,93.92,41.0,76.83285714285715,50.642857142857146,51672.0,93.92,41.0,75.77600000000001,49.886,51672.0,1
4238,118600694,Briones,20220520,2022,5,20,2022,8,31,Silybum marianum,Silybum,marianum,37.93528667,-122.1419305,https://www.inaturalist.org/observations/118600694,https://static.inaturalist.org/photos/200402856/medium.jpg,51.08,82.94,51672.0,0.0,12.496062992125983,0.0,0.0,-8.881784197001252e-16,0.2598425196850394,93.92,41.0,76.83285714285715,50.642857142857146,51672.0,93.92,41.0,75.77600000000001,49.886,51672.0,1
4239,118887868,Briones,20220526,2022,5,26,2022,8,32,Silybum marianum,Silybum,marianum,37.95363333,-122.1322333,https://www.inaturalist.org/observations/118887868,https://inaturalist-open-data.s3.amazonaws.com/photos/200921736/medium.jpg,55.040000000000006,69.08000000000001,52189.0,0.0,12.496062992125983,0.0,0.0,-8.881784197001252e-16,0.0,98.96,50.0,86.12857142857142,54.79571428571428,52189.0,98.96,41.0,78.818,51.224,52189.0,1
4241,118888044,Briones,20220526,2022,5,26,2022,8,32,Clarkia unguiculata,Clarkia,unguiculata,37.95328833,-122.1351167,https://www.inaturalist.org/observations/118888044,https://inaturalist-open-data.s3.amazonaws.com/photos/200921983/medium.jpg,55.040000000000006,69.08000000000001,52189.0,0.0,12.496062992125983,0.0,0.0,-8.881784197001252e-16,0.0,98.96,50.0,86.12857142857142,54.79571428571428,52189.0,98.96,41.0,78.818,51.224,52189.0,1
4244,118888562,Briones,20220526,2022,5,26,2022,8,32,Chlorogalum pomeridianum,Chlorogalum,pomeridianum,37.95010833,-122.1364362,https://www.inaturalist.org/observations/118888562,https://inaturalist-open-data.s3.amazonaws.com/photos/200922983/medium.jpg,55.040000000000006,69.08000000000001,52189.0,0.0,12.496062992125983,0.0,0.0,-8.881784197001252e-16,0.0,98.96,50.0,86.12857142857142,54.79571428571428,52189.0,98.96,41.0,78.818,51.224,52189.0,1
4246,118890331,Briones,20220526,2022,5,26,2022,8,32,Clarkia unguiculata,Clarkia,unguiculata,37.952995,-122.1355888,https://www.inaturalist.org/observations/118890331,https://inaturalist-open-data.s3.amazonaws.com/photos/200926013/medium.jpg,55.040000000000006,69.08000000000001,52189.0,0.0,12.496062992125983,0.0,0.0,-8.881784197001252e-16,0.0,98.96,50.0,86.12857142857142,54.79571428571428,52189.0,98.96,41.0,78.818,51.224,52189.0,1
4251,121804682,Briones,20220611,2022,6,11,2022,9,34,Silybum marianum,Silybum,marianum,37.94039154,-122.1573944,https://www.inaturalist.org/observations/121804682,https://inaturalist-open-data.s3.amazonaws.com/photos/206290857/medium.jpeg,69.08000000000001,93.92,53097.0,0.0,12.496062992125983,0.0,0.0,-8.881784197001252e-16,0.0,100.04,51.08,85.35714285714286,58.79428571428572,53097.0,100.04,50.0,84.83,56.708000000000006,53097.0,0
4253,122189452,Briones,20220616,2022,6,16,2022,9,35,Clarkia rubicunda,Clarkia,rubicunda,37.93911844,-122.1671283,https://www.inaturalist.org/observations/122189452,https://static.inaturalist.org/photos/206852670/medium.jpg,57.02,80.96000000000001,53220.0,0.0,12.496062992125983,0.0,0.0,-8.881784197001252e-16,0.0,100.04,55.94,85.70428571428572,59.99,53220.0,100.04,51.08,85.26800000000001,57.41,53220.0,1
4254,122190059,Briones,20220616,2022,6,16,2022,9,35,Clarkia rubicunda,Clarkia,rubicunda,37.93980848,-122.1679432,https://www.inaturalist.org/observations/122190059,https://static.inaturalist.org/photos/206853687/medium.jpg,57.02,80.96000000000001,53220.0,0.0,12.496062992125983,0.0,0.0,-8.881784197001252e-16,0.0,100.04,55.94,85.70428571428572,59.99,53220.0,100.04,51.08,85.26800000000001,57.41,53220.0,1
4261,123083300,Briones,20220622,2022,6,22,2022,9,35,Conium maculatum,Conium,maculatum,37.927795,-122.1549695,https://www.inaturalist.org/observations/123083300,https://inaturalist-open-data.s3.amazonaws.com/photos/208736101/medium.jpg,64.94,96.98,53261.0,0.0,12.496062992125983,0.0,0.0,-8.881784197001252e-16,0.0,102.02,53.06,88.41714285714285,59.21857142857142,53262.0,102.02,51.08,85.1,58.07,53262.0,1
4276,124347315,Briones,20220701,2022,7,1,2022,10,37,Clarkia rubicunda,Clarkia,rubicunda,37.93339767,-122.1572509,https://www.inaturalist.org/observations/124347315,https://static.inaturalist.org/photos/210757564/medium.jpg,53.96,82.94,53100.0,0.0,12.496062992125983,0.0,0.0,-8.881784197001252e-16,0.0,102.02,53.06,90.62857142857142,57.65,53262.0,102.02,53.06,87.386,58.766,53262.0,1
4325,9898823,Briones,20180217,2018,2,17,2018,5,19,Trillium chloropetalum,Trillium,chloropetalum,37.92562833,-122.1585695,https://www.inaturalist.org/observations/9898823,https://inaturalist-open-data.s3.amazonaws.com/photos/13572835/medium.jpg,39.92,71.96000000000001,39166.0,0.0,5.901574803149607,0.5708661417322836,0.0511811023622047,0.0,0.3110236220472441,80.96000000000001,37.04,71.85714285714286,42.53,39166.0,80.96000000000001,35.96,67.994,42.206,39166.0,1
4328,10172983,Briones,20180310,2018,3,10,2018,6,22,Erodium cicutarium,Erodium,cicutarium,37.93659715,-122.1414759,https://www.inaturalist.org/observations/10172983,https://static.inaturalist.org/photos/14044122/medium.jpg,48.92,62.96,42186.0,0.0,7.940944881889764,4.4763779527559056,1.0590551181102363,1.988188976377953,2.0393700787401574,71.06,35.06,62.13714285714286,41.50142857142857,42186.0,80.96000000000001,32.0,63.2,40.05799999999999,42186.0,1
4331,10429956,Briones,20180325,2018,3,25,2018,6,24,Dipterostemon capitatus,Dipterostemon,capitatus,37.94693773,-122.1355845,https://www.inaturalist.org/observations/10429956,https://static.inaturalist.org/photos/14491264/medium.jpeg,41.0,62.06,44403.0,0.0,10.948818897637796,4.4763779527559056,0.3188976377952756,3.0078740157480315,4.996062992125984,75.02,37.94,61.777142857142856,44.57428571428572,44403.0,75.02,35.06,62.228,42.806,44403.0,1
4335,10591780,Briones,20180401,2018,4,1,2018,7,25,Trillium chloropetalum,Trillium,chloropetalum,37.92552222,-122.1527333,https://www.inaturalist.org/observations/10591780,https://inaturalist-open-data.s3.amazonaws.com/photos/14765692/medium.jpeg,48.02,78.08000000000001,45430.0,0.0,10.948818897637796,2.2677165354330717,1.858267716535433,1.6023622047244095,3.1496062992125986,86.0,39.02,70.66142857142857,46.09142857142857,45430.0,86.0,35.06,66.776,44.678,45430.0,1
4337,10591906,Briones,20180401,2018,4,1,2018,7,25,Sisyrinchium bellum,Sisyrinchium,bellum,37.92488889,-122.1345889,https://www.inaturalist.org/observations/10591906,https://inaturalist-open-data.s3.amazonaws.com/photos/14765905/medium.jpeg,48.02,78.08000000000001,45430.0,0.0,10.948818897637796,2.2677165354330717,1.858267716535433,1.6023622047244095,3.1496062992125986,86.0,39.02,70.66142857142857,46.09142857142857,45430.0,86.0,35.06,66.776,44.678,45430.0,1
4338,10591942,Briones,20180401,2018,4,1,2018,7,25,Calandrinia menziesii,Calandrinia,menziesii,37.94888611,-122.1477889,https://www.inaturalist.org/observations/10591942,https://inaturalist-open-data.s3.amazonaws.com/photos/14765923/medium.jpeg,48.02,78.08000000000001,45430.0,0.0,10.948818897637796,2.2677165354330717,1.858267716535433,1.6023622047244095,3.1496062992125986,86.0,39.02,70.66142857142857,46.09142857142857,45430.0,86.0,35.06,66.776,44.678,45430.0,1
4342,10592058,Briones,20180401,2018,4,1,2018,7,25,Castilleja exserta,Castilleja,exserta,37.93391667,-122.1237556,https://www.inaturalist.org/observations/10592058,https://inaturalist-open-data.s3.amazonaws.com/photos/14766086/medium.jpeg,48.02,78.08000000000001,45430.0,0.0,10.948818897637796,2.2677165354330717,1.858267716535433,1.6023622047244095,3.1496062992125986,86.0,39.02,70.66142857142857,46.09142857142857,45430.0,86.0,35.06,66.776,44.678,45430.0,1
4344,10605573,Briones,20180403,2018,4,3,2018,7,25,Dipterostemon capitatus,Dipterostemon,capitatus,37.9463606,-122.135366,https://www.inaturalist.org/observations/10605573,https://inaturalist-open-data.s3.amazonaws.com/photos/14788910/medium.jpg,46.94,78.98,45721.0,0.0,10.948818897637796,2.2677165354330717,1.858267716535433,1.0905511811023625,3.019685039370079,86.0,39.02,73.09142857142857,46.87571428571429,45721.0,86.0,35.06,68.18,45.51200000000001,45721.0,1
4345,10605589,Briones,20180403,2018,4,3,2018,7,25,Collinsia heterophylla,Collinsia,heterophylla,37.95297786,-122.1354766,https://www.inaturalist.org/observations/10605589,https://inaturalist-open-data.s3.amazonaws.com/photos/14788939/medium.jpg,46.94,78.98,45721.0,0.0,10.948818897637796,2.2677165354330717,1.858267716535433,1.0905511811023625,3.019685039370079,86.0,39.02,73.09142857142857,46.87571428571429,45721.0,86.0,35.06,68.18,45.51200000000001,45721.0,1
4346,10605598,Briones,20180403,2018,4,3,2018,7,25,Sisyrinchium bellum,Sisyrinchium,bellum,37.9610938,-122.1396627,https://www.inaturalist.org/observations/10605598,https://inaturalist-open-data.s3.amazonaws.com/photos/14788964/medium.jpg,46.94,78.98,45721.0,0.0,10.948818897637796,2.2677165354330717,1.858267716535433,1.0905511811023625,3.019685039370079,86.0,39.02,73.09142857142857,46.87571428571429,45721.0,86.0,35.06,68.18,45.51200000000001,45721.0,1
4348,10691988,Briones,20180405,2018,4,5,2018,7,25,Collinsia heterophylla,Collinsia,heterophylla,37.953501,-122.134849,https://www.inaturalist.org/observations/10691988,https://inaturalist-open-data.s3.amazonaws.com/photos/14931188/medium.jpeg,55.040000000000006,64.94,46011.0,0.2204724409448819,11.169291338582678,2.2677165354330717,1.858267716535433,0.5393700787401574,3.240157480314961,86.0,39.02,73.51571428571428,47.45428571428572,46011.0,86.0,37.94,68.53999999999999,46.712,46011.0,1
4351,10692391,Briones,20180405,2018,4,5,2018,7,25,Dipterostemon capitatus,Dipterostemon,capitatus,37.951987,-122.136029,https://www.inaturalist.org/observations/10692391,https://inaturalist-open-data.s3.amazonaws.com/photos/14931815/medium.jpeg,55.040000000000006,64.94,46011.0,0.2204724409448819,11.169291338582678,2.2677165354330717,1.858267716535433,0.5393700787401574,3.240157480314961,86.0,39.02,73.51571428571428,47.45428571428572,46011.0,86.0,37.94,68.53999999999999,46.712,46011.0,1
