id,observed_on,time_observed_at,time_zone,quality_grade,url,image_url,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,geoprivacy,place_town_name,place_county_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_family_name,taxon_genus_name,taxon_species_name
8925784,2017-11-24,2017-11-24 23:10:51 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/8925784,https://inaturalist-open-data.s3.amazonaws.com/photos/12020853/medium.jpg,,1,0,false,"Garin Regional Park, Hayward, CA, US",37.626175,-122.0286166667,128,,,Alameda,watercress,Nasturtium officinale,watercress,Plantae,78174,Brassicaceae,Nasturtium,Nasturtium officinale
8925797,2017-11-24,2017-11-24 23:09:35 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/8925797,https://inaturalist-open-data.s3.amazonaws.com/photos/12020907/medium.jpg,,1,0,false,"Garin Regional Park, Hayward, CA, US",37.62647,-122.0285333333,16,,,Alameda,western sycamore,Platanus racemosa,western sycamore,Plantae,58231,Platanaceae,Platanus,Platanus racemosa
10385329,2018-03-17,2018-03-17 19:00:05 UTC,Central Time (US & Canada),research,https://www.inaturalist.org/observations/10385329,https://inaturalist-open-data.s3.amazonaws.com/photos/14414728/medium.jpg,,1,0,false,"Garin Regional Park, Hayward, CA, US",37.62802,-122.029625,499,,,Alameda,Eschscholzia californica californica,Eschscholzia californica californica,California Poppy,Plantae,48224,Papaveraceae,Eschscholzia,Eschscholzia californica
10704635,2018-04-08,2018-04-08 16:22:13 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/10704635,https://static.inaturalist.org/photos/14970047/medium.jpg,,1,0,false,"Garin Regional Park, Union City, CA, US",37.6339291059,-122.0259587166,6,,,Alameda,Seep Monkeyflower,Erythranthe guttata,seep monkeyflower,Plantae,470643,Phrymaceae,Erythranthe,Erythranthe guttata
10705894,2018-04-08,2018-04-08 17:33:03 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/10705894,https://static.inaturalist.org/photos/14953498/medium.jpg,,1,0,false,"Garin Regional Park, Hayward, CA, US",37.6377734859,-122.0316162759,12,,,Alameda,Purple Sanicle,Sanicula bipinnatifida,Purple Sanicle,Plantae,56840,Apiaceae,Sanicula,Sanicula bipinnatifida
11342802,2018-04-18,2018-04-18 19:17:49 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/11342802,https://inaturalist-open-data.s3.amazonaws.com/photos/16156244/medium.jpg,,2,0,false,"Garin Regional Park, Hayward, CA, US",37.6463620132,-122.0418140666,50,,,Alameda,western columbine,Aquilegia formosa,western columbine,Plantae,48244,Ranunculaceae,Aquilegia,Aquilegia formosa
11385534,2018-04-22,2018-04-23 00:42:57 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/11385534,https://static.inaturalist.org/photos/16228086/medium.jpg,,1,0,false,"Garin Regional Park, Union City, CA, US",37.6324666667,-122.0261388333,5,,,Alameda,wild radish,Raphanus sativus,wild radish,Plantae,55410,Brassicaceae,Raphanus,Raphanus sativus
11385580,2018-04-22,2018-04-23 00:54:49 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/11385580,https://static.inaturalist.org/photos/16228139/medium.jpg,,1,0,false,"Garin Regional Park, Union City, CA, US",37.63017,-122.0282221667,5,,,Alameda,wild radish,Raphanus sativus,wild radish,Plantae,55410,Brassicaceae,Raphanus,Raphanus sativus
11385584,2018-04-22,2018-04-23 00:50:34 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/11385584,https://static.inaturalist.org/photos/16228141/medium.jpg,,1,0,false,"Garin Regional Park, Hayward, CA, US",37.6315116667,-122.027175,10,,,Alameda,trailing blackberry,Rubus ursinus,trailing blackberry,Plantae,53445,Rosaceae,Rubus,Rubus ursinus
12045193,2018-05-01,2018-05-02 00:51:50 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/12045193,https://static.inaturalist.org/photos/17268174/medium.jpg,,2,0,false,"Garin/Dry Creek Regional Park, Alameda County, US-CA, US",37.6468380634,-122.0426434559,5,,,Alameda,California hazelnut,Corylus cornuta californica,California hazelnut,Plantae,53368,Betulaceae,Corylus,Corylus cornuta
13084404,2018-06-02,2018-06-02 22:42:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13084404,https://inaturalist-open-data.s3.amazonaws.com/photos/19060019/medium.jpg,,1,0,false,Garin Regional Park,37.6260759722,-122.028593,,,,Alameda,Italian thistle,Carduus pycnocephalus,Italian thistle,Plantae,52990,Asteraceae,Carduus,Carduus pycnocephalus
13084409,2018-06-02,2018-06-02 23:09:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13084409,https://inaturalist-open-data.s3.amazonaws.com/photos/19060032/medium.jpg,,1,0,false,Garin Regional Park,37.6240949722,-122.0276139722,,,,Alameda,milk thistle,Silybum marianum,milk thistle,Plantae,52586,Asteraceae,Silybum,Silybum marianum
13238573,2018-06-08,2018-06-08 17:41:02 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13238573,https://static.inaturalist.org/photos/19419484/medium.jpg,,1,0,false,"Garin/Dry Creek Regional Park, Alameda County, US-CA, US",37.6275622845,-122.0284461045,5,,,Alameda,Tanoak,Notholithocarpus densiflorus,Tanoak,Plantae,69823,Fagaceae,Notholithocarpus,Notholithocarpus densiflorus
13338659,2018-06-08,2018-06-08 19:11:36 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13338659,https://static.inaturalist.org/photos/19551939/medium.jpg,,1,0,false,"Garin/Dry Creek Regional Park, Alameda County, US-CA, US",37.6271624677,-122.0281645564,30,,,Alameda,Prostrate Capeweed,Arctotheca prostrata,Prostrate Capeweed,Plantae,75549,Asteraceae,Arctotheca,Arctotheca prostrata
14064571,2018-07-04,2018-07-05 01:41:57 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/14064571,https://static.inaturalist.org/photos/20815896/medium.jpg,,1,0,false,"Garin Regional Park, Union City, CA, US",37.625825,-122.0284721667,24,,,Alameda,rabbitfoot grass,Polypogon monspeliensis,rabbitfoot grass,Plantae,57197,Poaceae,Polypogon,Polypogon monspeliensis
15619996,2018-08-18,2018-08-18 15:08:31 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/15619996,https://inaturalist-open-data.s3.amazonaws.com/photos/24739044/medium.jpg,,1,0,false,"Garin/Dry Creek Regional Park, Alameda County, US-CA, US",37.6324415972,-122.0271316908,22,,,Alameda,common fig,Ficus carica,common fig,Plantae,60218,Moraceae,Ficus,Ficus carica
17594072,2018-10-16,2018-10-16 18:51:13 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/17594072,https://static.inaturalist.org/photos/26788916/medium.jpg,,2,0,false,"Garin/Dry Creek Regional Park, Alameda County, US-CA, US",37.6464121789,-122.0345604514,10,,Hayward,Alameda,Pink Honeysuckle,Lonicera hispidula,Pink Honeysuckle,Plantae,53416,Caprifoliaceae,Lonicera,Lonicera hispidula
17594076,2018-10-16,2018-10-16 18:51:41 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/17594076,https://static.inaturalist.org/photos/26788921/medium.jpg,,2,0,false,"Garin/Dry Creek Regional Park, Alameda County, US-CA, US",37.6465276815,-122.0347798058,10,,Hayward,Alameda,Pink Honeysuckle,Lonicera hispidula,Pink Honeysuckle,Plantae,53416,Caprifoliaceae,Lonicera,Lonicera hispidula
17772008,2018-10-23,2018-10-23 16:26:41 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/17772008,https://static.inaturalist.org/photos/27111382/medium.jpg,,2,0,false,"Garin/Dry Creek Regional Park, Alameda County, US-CA, US",37.6467964054,-122.0366674104,5,,Hayward,Alameda,Stinkwort,Dittrichia graveolens,Stinkwort,Plantae,58822,Asteraceae,Dittrichia,Dittrichia graveolens
18603962,2018-11-24,2018-11-24 20:05:03 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/18603962,https://inaturalist-open-data.s3.amazonaws.com/photos/28472273/medium.jpg,,1,0,false,"94542, Hayward, CA, US",37.6450533333,-122.0116722167,4,,Hayward,Alameda,California sagebrush,Artemisia californica,California sagebrush,Plantae,53357,Asteraceae,Artemisia,Artemisia californica
18603988,2018-11-24,2018-11-24 19:56:42 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/18603988,https://inaturalist-open-data.s3.amazonaws.com/photos/28472344/medium.jpg,,1,0,false,"94587, Hayward, CA, US",37.643545,-122.0075527833,8,,Hayward,Alameda,yerba buena,Clinopodium douglasii,yerba buena,Plantae,53203,Lamiaceae,Clinopodium,Clinopodium douglasii
18807063,2018-11-30,2018-11-30 18:38:08 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/18807063,https://static.inaturalist.org/photos/28805990/medium.jpg,,1,0,false,"Garin Regional Park, Union City, CA, US",37.6327718112,-122.0118170436,482,,,Alameda,coyote brush,Baccharis pilularis,coyote brush,Plantae,53359,Asteraceae,Baccharis,Baccharis pilularis
19642592,2019-01-12,2019-01-12 19:58:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/19642592,https://inaturalist-open-data.s3.amazonaws.com/photos/30246068/medium.jpeg,,1,0,false,"Garin/Dry Creek Regional Park, Alameda, California, United States",37.6288861111,-122.0245527778,5,,,Alameda,milk thistle,Silybum marianum,milk thistle,Plantae,52586,Asteraceae,Silybum,Silybum marianum
19645454,2019-01-12,2019-01-13 00:47:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/19645454,https://inaturalist-open-data.s3.amazonaws.com/photos/30249729/medium.jpeg,,1,0,false,"Alameda County, CA, USA",37.6271888889,-122.0281916667,5,,,Alameda,Prostrate Capeweed,Arctotheca prostrata,Prostrate Capeweed,Plantae,75549,Asteraceae,Arctotheca,Arctotheca prostrata
20988058,2019-03-05,2019-03-05 22:21:54 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/20988058,https://static.inaturalist.org/photos/32413795/medium.jpg,,1,0,false,"94542, Hayward, CA, US",37.641895,-122.0093083333,10,,,Alameda,Fremont's Deathcamas,Toxicoscordion fremontii,Common star lily,Plantae,49649,Melanthiaceae,Toxicoscordion,Toxicoscordion fremontii
22113668,2019-04-06,2019-04-06 18:57:01 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/22113668,https://inaturalist-open-data.s3.amazonaws.com/photos/34231840/medium.jpg,,1,0,false,"94587, Hayward, CA, US",37.64168,-122.0058972167,6,,Hayward,Alameda,Purple Sanicle,Sanicula bipinnatifida,Purple Sanicle,Plantae,56840,Apiaceae,Sanicula,Sanicula bipinnatifida
22113705,2019-04-06,2019-04-06 18:57:30 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/22113705,https://inaturalist-open-data.s3.amazonaws.com/photos/34231924/medium.jpg,,1,0,false,"94587, Hayward, CA, US",37.6416033333,-122.0060416667,6,,Hayward,Alameda,Sheep's sorrel,Rumex acetosella,Sheep's sorrel,Plantae,53195,Polygonaceae,Rumex,Rumex acetosella
22113742,2019-04-06,2019-04-06 18:57:36 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/22113742,https://inaturalist-open-data.s3.amazonaws.com/photos/34231990/medium.jpg,,1,0,false,"94587, Hayward, CA, US",37.6415966667,-122.00605,6,,Hayward,Alameda,Sun Cup,Taraxia ovata,Sun Cup,Plantae,68182,Onagraceae,Taraxia,Taraxia ovata
22113774,2019-04-06,2019-04-06 19:01:43 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/22113774,https://inaturalist-open-data.s3.amazonaws.com/photos/34232078/medium.jpg,,1,0,false,"94587, Hayward, CA, US",37.6405333333,-122.007125,6,,Hayward,Alameda,wavy-leafed soap plant,Chlorogalum pomeridianum,wavy-leafed soap plant,Plantae,47597,Asparagaceae,Chlorogalum,Chlorogalum pomeridianum
22113861,2019-04-06,2019-04-06 19:04:06 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/22113861,https://inaturalist-open-data.s3.amazonaws.com/photos/34232177/medium.jpg,,1,0,false,"94587, Hayward, CA, US",37.6401883333,-122.0078277833,6,,Hayward,Alameda,California poppy,Eschscholzia californica,California poppy,Plantae,48225,Papaveraceae,Eschscholzia,Eschscholzia californica
22113890,2019-04-06,2019-04-06 19:04:43 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/22113890,https://inaturalist-open-data.s3.amazonaws.com/photos/34232248/medium.jpg,,2,0,false,"94587, Hayward, CA, US",37.6401533333,-122.00805,6,,Hayward,Alameda,California sagebrush,Artemisia californica,California sagebrush,Plantae,53357,Asteraceae,Artemisia,Artemisia californica
22113932,2019-04-06,2019-04-06 19:11:40 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/22113932,https://inaturalist-open-data.s3.amazonaws.com/photos/34232264/medium.jpg,,2,0,false,"Garin Regional Park, Hayward, CA, US",37.63987,-122.01016945,6,,Hayward,Alameda,Redmaids,Calandrinia menziesii,redmaids,Plantae,400267,Montiaceae,Calandrinia,Calandrinia menziesii
22114018,2019-04-06,2019-04-06 19:21:57 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/22114018,https://inaturalist-open-data.s3.amazonaws.com/photos/34232441/medium.jpg,,1,0,false,"Garin Regional Park, Hayward, CA, US",37.6403883333,-122.010825,6,,Hayward,Alameda,catchweed bedstraw,Galium aparine,catchweed bedstraw,Plantae,53059,Rubiaceae,Galium,Galium aparine
22114053,2019-04-06,2019-04-06 19:22:41 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/22114053,https://inaturalist-open-data.s3.amazonaws.com/photos/34232495/medium.jpg,,1,0,false,"Garin Regional Park, Hayward, CA, US",37.64047,-122.0108333333,6,,Hayward,Alameda,milkmaids,Cardamine californica,milkmaids,Plantae,49651,Brassicaceae,Cardamine,Cardamine californica
22114210,2019-04-06,2019-04-06 19:23:41 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/22114210,https://inaturalist-open-data.s3.amazonaws.com/photos/34232743/medium.jpg,,1,0,false,"Garin Regional Park, Hayward, CA, US",37.640525,-122.010825,6,,Hayward,Alameda,Fremont's Deathcamas,Toxicoscordion fremontii,Common star lily,Plantae,49649,Melanthiaceae,Toxicoscordion,Toxicoscordion fremontii
22114422,2019-04-06,2019-04-06 19:24:41 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/22114422,https://inaturalist-open-data.s3.amazonaws.com/photos/34233126/medium.jpg,,1,0,false,"Garin Regional Park, Hayward, CA, US",37.6405533333,-122.0108638833,6,,Hayward,Alameda,blue elder,Sambucus cerulea,blue elder,Plantae,143799,Viburnaceae,Sambucus,Sambucus cerulea
22114494,2019-04-06,2019-04-06 19:26:54 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/22114494,https://inaturalist-open-data.s3.amazonaws.com/photos/34233272/medium.jpg,,1,0,false,"Garin Regional Park, Hayward, CA, US",37.640475,-122.0107583333,8,,Hayward,Alameda,milkmaids,Cardamine californica,milkmaids,Plantae,49651,Brassicaceae,Cardamine,Cardamine californica
22114541,2019-04-06,2019-04-06 19:28:02 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/22114541,https://inaturalist-open-data.s3.amazonaws.com/photos/34233326/medium.jpg,,1,0,false,"Garin Regional Park, Hayward, CA, US",37.6406366667,-122.0106277833,8,,,Alameda,California bee plant,Scrophularia californica,California beeplant,Plantae,50812,Scrophulariaceae,Scrophularia,Scrophularia californica
22432875,2019-04-13,2019-04-13 21:30:18 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/22432875,https://static.inaturalist.org/photos/34745879/medium.jpg,,2,0,false,"Garin Regional Park, Hayward, CA, US",37.6241060906,-122.0295031463,5,,,Alameda,California poppy,Eschscholzia californica,California poppy,Plantae,48225,Papaveraceae,Eschscholzia,Eschscholzia californica
22433512,2019-04-13,2019-04-13 21:42:03 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/22433512,https://static.inaturalist.org/photos/34746869/medium.jpg,,1,0,false,"Garin Regional Park, Hayward, CA, US",37.6268507867,-122.029182287,5,,,Alameda,wild radish,Raphanus sativus,wild radish,Plantae,55410,Brassicaceae,Raphanus,Raphanus sativus
22433561,2019-04-13,2019-04-13 21:43:06 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/22433561,https://static.inaturalist.org/photos/34746971/medium.jpg,,1,0,false,"Garin Regional Park, Union City, CA, US",37.6273139287,-122.0294586384,5,,,Alameda,California poppy,Eschscholzia californica,California poppy,Plantae,48225,Papaveraceae,Eschscholzia,Eschscholzia californica
22438393,2019-04-13,2019-04-13 22:04:29 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/22438393,https://static.inaturalist.org/photos/34754279/medium.jpg,,1,0,false,"Garin Regional Park, Hayward, CA, US",37.646125,-122.0377666667,10,,Hayward,Alameda,giant wakerobin,Trillium chloropetalum,giant wakerobin,Plantae,50823,Melanthiaceae,Trillium,Trillium chloropetalum
23038593,2019-04-22,2019-04-22 17:10:06 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/23038593,https://inaturalist-open-data.s3.amazonaws.com/photos/35715878/medium.jpeg,Garin park,1,0,false,"Hayward, CA 94544, USA",37.6369078518,-122.0236558467,526,,,Alameda,Salsify,Tragopogon porrifolius,purple salsify,Plantae,54141,Asteraceae,Tragopogon,Tragopogon porrifolius
23293916,2019-04-25,2019-04-25 19:00:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/23293916,https://inaturalist-open-data.s3.amazonaws.com/photos/36092572/medium.jpeg,,3,0,false,"1650 Garin Ave, Hayward, CA 94544, USA",37.6316185589,-122.0276737958,526,,,Alameda,Ithuriel's Spear,Triteleia laxa,Ithuriel's Spear,Plantae,51085,Asparagaceae,Triteleia,Triteleia laxa
24578528,2019-04-26,2019-04-27 02:37:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/24578528,https://inaturalist-open-data.s3.amazonaws.com/photos/38007815/medium.jpg,Purple Sanicle,1,0,false,"Garin/Dry Creek Regional Park, Alameda, California, United States",37.64131,-122.0094566667,,,,Alameda,Purple Sanicle,Sanicula bipinnatifida,Purple Sanicle,Plantae,56840,Apiaceae,Sanicula,Sanicula bipinnatifida
24578533,2019-04-26,2019-04-27 02:05:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/24578533,https://inaturalist-open-data.s3.amazonaws.com/photos/38007824/medium.jpg,Woodland star,2,0,false,"Garin/Dry Creek Regional Park, Alameda, California, United States",37.64374,-122.0078333333,,,Hayward,Alameda,San Francisco woodland-star,Lithophragma affine,San Francisco woodland-star,Plantae,50803,Saxifragaceae,Lithophragma,Lithophragma affine
24578535,2019-04-26,2019-04-27 01:46:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/24578535,https://inaturalist-open-data.s3.amazonaws.com/photos/38007825/medium.jpg,Subterranean Clover,1,0,false,"Garin/Dry Creek Regional Park, Alameda, California, United States",37.6441833333,-122.0080666667,,,Hayward,Alameda,Subterranean Clover,Trifolium subterraneum,Subterranean Clover,Plantae,60201,Fabaceae,Trifolium,Trifolium subterraneum
24578537,2019-04-26,2019-04-27 01:38:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/24578537,https://inaturalist-open-data.s3.amazonaws.com/photos/38007831/medium.jpg,,1,0,false,"Garin/Dry Creek Regional Park, Alameda, California, United States",37.6445166667,-122.00888,,,Hayward,Alameda,Little-Robin,Geranium purpureum,Little-Robin,Plantae,57643,Geraniaceae,Geranium,Geranium purpureum
24578544,2019-04-26,2019-04-27 01:33:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/24578544,https://inaturalist-open-data.s3.amazonaws.com/photos/38007833/medium.jpg,Field Madder,1,0,false,"Garin/Dry Creek Regional Park, Alameda, California, United States",37.6444216667,-122.008815,,,Hayward,Alameda,Field madder,Sherardia arvensis,Field madder,Plantae,47691,Rubiaceae,Sherardia,Sherardia arvensis
25037491,2019-05-12,2019-05-13 00:48:17 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/25037491,https://inaturalist-open-data.s3.amazonaws.com/photos/38742780/medium.jpeg,,1,0,false,"Garin/Dry Creek Regional Park, Alameda County, US-CA, US",37.62844703,-122.02934547,7,,,Alameda,California buckeye,Aesculus californica,California buckeye,Plantae,53348,Sapindaceae,Aesculus,Aesculus californica
25037515,2019-05-12,2019-05-13 00:49:21 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/25037515,https://inaturalist-open-data.s3.amazonaws.com/photos/38742940/medium.jpeg,,1,0,false,"Garin/Dry Creek Regional Park, Alameda County, US-CA, US",37.62848852,-122.02931807,7,,,Alameda,California buckeye,Aesculus californica,California buckeye,Plantae,53348,Sapindaceae,Aesculus,Aesculus californica
25178219,2019-05-10,2019-05-10 21:09:32 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/25178219,https://static.inaturalist.org/photos/38973423/medium.jpg,,1,0,false,"Garin Regional Park, Union City, CA, US",37.6331833333,-122.0298166667,16,,,Alameda,western blue-eyed grass,Sisyrinchium bellum,western blue-eyed grass,Plantae,49918,Iridaceae,Sisyrinchium,Sisyrinchium bellum
25408425,2019-05-19,2019-05-19 20:57:41 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/25408425,https://static.inaturalist.org/photos/39347156/medium.jpeg,,2,0,false,"1320 Garin Ave, Hayward, CA 94544, USA",37.6273188227,-122.0283379778,516,,,Alameda,Salsify,Tragopogon porrifolius,purple salsify,Plantae,54141,Asteraceae,Tragopogon,Tragopogon porrifolius
25541749,2019-05-20,2019-05-20 21:13:16 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/25541749,https://static.inaturalist.org/photos/39575918/medium.jpg,,1,0,false,"94587, Hayward, CA, US",37.6427383333,-122.0085138833,5,,Hayward,Alameda,narrowleaf mule-ears,Wyethia angustifolia,narrowleaf mule-ears,Plantae,56987,Asteraceae,Wyethia,Wyethia angustifolia
25541815,2019-05-20,2019-05-20 21:41:10 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/25541815,https://static.inaturalist.org/photos/39575973/medium.jpg,,1,0,false,"94587, Hayward, CA, US",37.642405,-122.0087361167,10,,Hayward,Alameda,Greater Quaking Grass,Briza maxima,Greater Quaking Grass,Plantae,57157,Poaceae,Briza,Briza maxima
25541867,2019-05-20,2019-05-20 21:25:49 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/25541867,https://static.inaturalist.org/photos/39576109/medium.jpg,,2,0,false,"94587, Hayward, CA, US",37.6407283333,-122.0096277833,5,,Hayward,Alameda,white brodiaea,Triteleia hyacinthina,white brodiaea,Plantae,57132,Asparagaceae,Triteleia,Triteleia hyacinthina
25968745,2019-05-28,2019-05-28 20:42:12 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/25968745,https://static.inaturalist.org/photos/40281026/medium.jpg,,1,0,false,"Garin Regional Park, Union City, CA, US",37.6352533333,-122.025025,10,,,Alameda,Seep Monkeyflower,Erythranthe guttata,seep monkeyflower,Plantae,470643,Phrymaceae,Erythranthe,Erythranthe guttata
26292125,2019-06-02,2019-06-02 19:20:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/26292125,https://inaturalist-open-data.s3.amazonaws.com/photos/40811435/medium.jpg,,2,0,false,"Garin Regional Park, CA, USA",37.6465233333,-122.041835,,,,Alameda,White Globe Lily,Calochortus albus,White Globe Lily,Plantae,51315,Liliaceae,Calochortus,Calochortus albus
26292126,2019-06-02,2019-06-02 19:23:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/26292126,https://inaturalist-open-data.s3.amazonaws.com/photos/40811440/medium.jpg,,1,0,false,"Garin Regional Park, CA, USA",37.6465316667,-122.0392866667,,,,Alameda,broadleaf forget-me-not,Myosotis latifolia,broadleaf forget-me-not,Plantae,49132,Boraginaceae,Myosotis,Myosotis latifolia
26292128,2019-06-02,2019-06-02 19:27:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/26292128,https://inaturalist-open-data.s3.amazonaws.com/photos/40811458/medium.jpg,,2,0,false,"Garin Regional Park, CA, USA",37.6461133333,-122.0377966667,,,Hayward,Alameda,common cowparsnip,Heracleum maximum,common cowparsnip,Plantae,53094,Apiaceae,Heracleum,Heracleum maximum
26292131,2019-06-02,2019-06-02 19:34:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/26292131,https://inaturalist-open-data.s3.amazonaws.com/photos/40811482/medium.jpg,,1,0,false,"Garin Regional Park, CA, USA",37.6459516667,-122.0339383333,,,Hayward,Alameda,California Spikenard,Aralia californica,California Spikenard,Plantae,52848,Araliaceae,Aralia,Aralia californica
26292132,2019-06-02,2019-06-02 19:35:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/26292132,https://inaturalist-open-data.s3.amazonaws.com/photos/40811643/medium.jpg,,1,0,false,"Garin Regional Park, CA, USA",37.6457133333,-122.03303,,,Hayward,Alameda,Armenian Blackberry,Rubus armeniacus,Armenian Blackberry,Plantae,61317,Rosaceae,Rubus,Rubus armeniacus
26292141,2019-06-02,2019-06-02 20:13:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/26292141,https://inaturalist-open-data.s3.amazonaws.com/photos/40811688/medium.jpg,,2,0,false,"Garin Regional Park, CA, USA",37.6331433333,-122.0272016667,,,,Alameda,milk thistle,Silybum marianum,milk thistle,Plantae,52586,Asteraceae,Silybum,Silybum marianum
26292146,2019-06-02,2019-06-02 20:40:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/26292146,https://inaturalist-open-data.s3.amazonaws.com/photos/40811712/medium.jpg,"If I look at iNat's suggestions, I can't be sure.  But if I look at the <a href=""https://www.ebparks.org/civicax/filebank/blobdload.aspx?BlobID=23977"">Garin Wildflower Photo Guide</a>, there's only one match.
",1,0,false,"Garin Regional Park, CA, USA",37.6332633333,-122.0241866667,,,,Alameda,poison hemlock,Conium maculatum,poison hemlock,Plantae,52998,Apiaceae,Conium,Conium maculatum
26427845,2019-06-04,2019-06-05 02:55:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/26427845,https://inaturalist-open-data.s3.amazonaws.com/photos/41037255/medium.jpeg,,1,0,false,"Alameda County, CA, USA",37.6254413931,-122.0282341715,136,,,Alameda,water smartweed,Persicaria amphibia,water smartweed,Plantae,78450,Polygonaceae,Persicaria,Persicaria amphibia
29056358,2019-07-17,2019-07-17 19:09:53 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/29056358,https://static.inaturalist.org/photos/45330554/medium.jpg,,1,0,false,"Dry Creek Pioneer Regional Park, Union City, CA, US",37.6243283333,-122.0266583333,30,,,Alameda,ruby chalice clarkia,Clarkia rubicunda,ruby chalice clarkia,Plantae,57148,Onagraceae,Clarkia,Clarkia rubicunda
29077645,2019-07-17,2019-07-17 19:12:07 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/29077645,https://inaturalist-open-data.s3.amazonaws.com/photos/45365556/medium.jpg,,1,0,false,"Garin Regional Park, Hayward, CA, US",37.6396815196,-122.0306342073,615,,,Alameda,ruby chalice clarkia,Clarkia rubicunda,ruby chalice clarkia,Plantae,57148,Onagraceae,Clarkia,Clarkia rubicunda
